Voltage_measured,Current_measured,Temperature_measured,Capacity,cycle
3.522006703394617,-1.8691188840185695,32.62485875142121,1.89105229539079,1
3.5319490434317116,-1.8680422715350309,32.738209593287145,1.880637027686859,2
3.5344025220217845,-1.877784734502072,32.68511456550919,1.8806626717011388,3
3.53492504932652,-1.8875256535871225,32.554748499572646,1.8807709009833444,4
3.534536640068787,-1.8871559747738404,32.46787845303298,1.8794508728285058,5
3.5411626672196816,-1.8675154082122565,32.48624734055599,1.8807003517117404,6
3.541165612176161,-1.8673304059806155,32.55779966353037,1.8799352523566075,7
3.5494581176357975,-1.9063154499484403,32.45374435641106,1.8815088124038797,8
3.550280546407974,-1.9164259300038171,32.373246444985035,1.8696907870385844,9
3.5481347674910286,-1.9165016044519982,32.30534276235138,1.870052380139199,10
3.5484272148956437,-1.926771167846017,32.183319483399806,1.8700442394188577,11
3.5560433603714667,-1.936979366983281,32.378853181816005,1.8596518987766364,12
3.5604849642800684,-1.947065774665518,32.2913249500013,1.8590746560862206,13
3.5562872542469752,-1.946961601670498,32.14782797344657,1.8590084577709232,14
3.5647746218187315,-1.9468510507422583,32.01380948237792,1.8593622586957048,15
3.565438928797127,-1.957406371900557,31.881310103471357,1.8587355450601035,16
3.565961679108638,-1.9680136940585706,31.854304304240507,1.847817291322145,17
3.572496559005355,-1.9680499927642312,31.856555404576753,1.8485252916137047,18
3.5699492020415136,-1.9680218912213907,31.867182607083926,1.848378951850034,19
3.5464338449590023,-1.9066656790606793,32.35216872128999,1.8807805437609766,20
3.5531968089006387,-1.9267118604677658,32.60219299451182,1.8814721597443598,21
3.5599340214678805,-1.9260915660103675,32.19571819720114,1.8810954313244785,22
3.5595604968238,-1.9468340181835688,31.805988160181123,1.8710089649779995,23
3.552385161941813,-1.936419689671865,31.737001978644926,1.8701995151941375,24
3.5707670304281067,-1.9675984733558025,31.51707667966367,1.8706715362800985,25
3.5657224847439295,-1.9680130544442065,31.442860781038384,1.8596124644020169,26
3.5712835067487103,-1.9675572757550353,31.32326275303232,1.860033909718346,27
3.5679716274891398,-1.967618505240168,31.28571570579735,1.8591653109160768,28
3.5646314038791784,-1.9678214300979182,31.331850868998007,1.8481398178778288,29
3.568983888921194,-1.9675056354779956,31.32285733932258,1.849201702126164,30
3.564620688944316,-1.9683447778186902,31.608436452122476,1.8834677437950846,31
3.5694388142217837,-1.9788067754387157,31.782101501165204,1.8628211117905844,32
3.568742147335628,-1.9785908218423578,31.51504198920288,1.852085039652352,33
3.5642424070467817,-1.9784335668087778,31.13866351339678,1.8469504648208708,34
3.5653038098527605,-1.9781601679702336,31.068710515588776,1.836828431169018,35
3.565432167703823,-1.9783765899690637,31.618244836823447,1.8371619619672275,36
3.5622303163451425,-1.9780771457931066,31.331528063668397,1.8316722583718854,37
3.564481026852489,-1.9780971417908424,31.132569191182142,1.8211470951317783,38
3.561614556780574,-1.977978349880126,30.972969676157927,1.816506091511515,39
3.5630587459190144,-1.9784334957218424,31.1990648511682,1.8113815601504555,40
3.5629534367704405,-1.9782873833989176,31.722267598269813,1.8116056333939583,41
3.5634460120762426,-1.9781961432676651,31.900827580605675,1.8060548955557403,42
3.563998342345823,-1.9670969462670498,31.5372402498617,1.8132041826994056,43
3.5604902283110547,-1.9781214643703728,31.24662583059252,1.8062641938283535,44
3.5567002097886946,-1.9780364457328714,30.939399361884792,1.7958310249900458,45
3.558412726344602,-1.977935781469453,30.884857004354572,1.7858852600390451,46
3.556136820956993,-1.9780170042003,30.920682316695828,1.7803268604502753,47
3.568999942180493,-1.9779140108313502,33.880577817079796,1.8150756899575577,48
3.571059290544873,-1.978162017642311,33.038339318294426,1.8157025154845838,49
3.5666921284622095,-1.9779553399945098,32.27329169539202,1.8002432178056673,50
3.563327431073248,-1.9779914337720734,31.937919783481355,1.7904476205609308,51
3.5590146214829015,-1.9721889844228178,31.688686599521045,1.780343032300132,52
3.5566945836342914,-1.9723254573804139,31.779120691032947,1.775328769596812,53
3.555013984911923,-1.9668382736785281,32.133873372089305,1.7702629734732853,54
3.5526373754067415,-1.960929600351624,31.889431533099835,1.760081061854204,55
3.547186025484395,-1.9607588424014128,31.817363280281278,1.749647593537689,56
3.546814755244375,-1.9607439129501683,31.72316205746117,1.749650075059311,57
3.544785017297267,-1.9550964299704847,31.957150654392294,1.745028739214683,58
3.5465215420964156,-1.955058998571939,32.29917704213345,1.7396457455286727,59
3.540832547654255,-1.9491545130405277,32.128842946565555,1.7285642277717963,60
3.5429925113583938,-1.9485230174751031,32.021134355757404,1.723900324588418,61
3.5360811169860216,-1.9431227050969846,31.859048861486652,1.7139788776485192,62
3.5392436935272635,-1.9430080085541772,32.16100333536097,1.7139701997004613,63
3.5348237062932575,-1.9425165961920092,32.10276048728767,1.7036521173638766,64
3.5366477402090606,-1.9370190075205085,32.33880662180898,1.7040137474382486,65
3.5352062840980913,-1.9310192096578356,32.21373014824893,1.6935716157343033,66
3.5329852237553396,-1.9304738354803441,32.09949526722965,1.6876577363877656,67
3.532158560934324,-1.9305510314753316,32.11305439113157,1.6830744356583152,68
3.5308376380023527,-1.9247195409983122,32.20371989479744,1.6779270142025482,69
3.5296958440720005,-1.9245739020356052,32.23340825772458,1.6732060275966172,70
3.528181937212609,-1.9243785304854075,32.212169716369466,1.6674367208253988,71
3.5265730179666974,-1.918402879916178,32.21746401954225,1.6622662630667526,72
3.5245022548553444,-1.9181664471622712,32.23410177209761,1.6574243065763063,73
3.5228548406546385,-1.9180994998619483,32.228343983674435,1.652538684928734,74
3.5222829121237855,-1.9179522150901993,32.1833106060944,1.6472174627573322,75
3.5189923820688493,-1.9116539768893375,32.17200142078129,1.6364136810898071,76
3.5177844279570794,-1.9115865510736891,32.03316223587618,1.6362554312048496,77
3.5212226057273495,-1.9176487188202131,32.506671891788216,1.641119179218384,78
3.5172227884430147,-1.9111337702474194,31.961039485620926,1.6315700789656966,79
3.5125010864221813,-1.9108556098369367,31.798082670491866,1.621213282987236,80
3.5129614635074673,-1.9049762303506044,31.95802833708937,1.6164273214762122,81
3.5125204100391962,-1.9051068520548522,32.418131697462755,1.615823510161921,82
3.5151454557578807,-1.9049079394753692,32.64044972789331,1.61672418029789,83
3.5134431794731813,-1.898761620917719,32.56399373078006,1.6108655863730026,84
3.5097089402574535,-1.90433828068926,32.28305350922276,1.6006603374309376,85
3.5042771471756997,-1.904192698545851,32.06065237439007,1.5959174487005663,86
3.509207943122176,-1.8982712229514884,32.365261126964526,1.5962179519462243,87
3.5095064920492853,-1.8977934870545978,32.68851871366292,1.5958065114633972,88
3.505203266169396,-1.9036436467205253,32.747733642524246,1.5906507821480704,89
3.5281182345919744,-1.9369923426487148,32.50500516961017,1.6888211161855506,90
3.519590928396835,-1.9233409193548265,32.91993878980997,1.6259938279733204,91
3.5146260368096875,-1.916884219356136,32.948305858317944,1.6157433862812898,92
3.5115494818370454,-1.910472150518363,32.76906651915661,1.6056626764846538,93
3.510769869032659,-1.904277326283454,32.59734424608833,1.5949746921524348,94
3.50804494279531,-1.904002494100001,32.52349894408369,1.5904102438871945,95
3.507748080950393,-1.9036546380501311,32.578228834731775,1.5853517062988178,96
3.5066673521067266,-1.8977146678452774,32.62728298499839,1.5799737147242376,97
3.5061843921745397,-1.8973347377958825,32.652115712561326,1.5752185465278068,98
3.5051004339266254,-1.8970045774163773,32.64767456395258,1.569798484648868,99
3.5054479186890566,-1.8909127399289274,32.69938792310311,1.5702565375950357,100
3.500074246846,-1.8968789299198896,32.724576765133094,1.565249873909438,101
3.5011647157526498,-1.8964710309338209,32.70434030242972,1.559633933561147,102
3.500407285435189,-1.8967768141795405,32.74051962267582,1.5649820533392105,103
3.507816455272743,-1.9031485600103595,33.38712825139849,1.57497949984227,104
3.5025243992110107,-1.9028574663381215,33.270627344923426,1.5652811168780458,105
3.505155823274424,-1.8963219640753084,33.115074143665915,1.559755497470126,106
3.4983646475135717,-1.908430732943726,32.90572814040102,1.549897685670499,107
3.500140843862166,-1.889754408573026,32.953112654161664,1.5438771531345021,108
3.49909547013937,-1.8959167588975123,33.2282109237263,1.5450187488690073,109
3.5010357611640606,-1.889387844169526,33.361342590516294,1.5445940154102908,110
3.497212315865497,-1.8889185963670394,33.12431679486816,1.5343086721758876,111
3.496089957852059,-1.8885071150010757,32.991553593266204,1.5287603942958483,112
3.495877119417779,-1.8888180820733198,33.2318318845246,1.5289260249179843,113
3.493116071455022,-1.8887930414931369,33.509812392094496,1.529091650133123,114
3.492655946458748,-1.888168080257056,33.382402850667845,1.5239059324661248,115
3.49208824531703,-1.887904907597145,33.17829959346276,1.5186675419100615,116
3.490216477408044,-1.88773036624322,33.01591345323486,1.5136482266426952,117
3.4905931958620466,-1.8878077163294118,33.271000362987586,1.5136050185229033,118
3.4911419366203664,-1.887674933393443,33.61966967517867,1.5139470614867965,119
3.49283645226053,-1.901022727285377,33.29697162630193,1.5339599193158786,120
3.5025157522808223,-1.8951144121477894,33.393130865360554,1.5391372798653098,121
3.4929535655988118,-1.8941478117057606,33.138207103628474,1.5236247972838737,122
3.491746263651725,-1.8875042014728927,32.84069778843796,1.5135813035589147,123
3.490432264232957,-1.8871434043422721,32.75739655594484,1.5077850749847914,124
3.488861416967918,-1.8807630082774924,32.77234087259374,1.5031960676037333,125
3.4891932104785104,-1.886419275237733,32.720417557744895,1.4978220596995881,126
3.4878785713375917,-1.8800039366336023,32.710022803073514,1.492848534633516,127
3.486430546073901,-1.8733366537372407,32.62076759783716,1.492414389867026,128
3.4812572775226682,-1.879702248133121,32.57651826255201,1.487482776538081,129
3.4823550791204023,-1.8790751470067306,32.58396494906228,1.482535148640411,130
3.483507428628053,-1.8728728303565043,32.623742674615976,1.4827874322228984,131
3.478976541530706,-1.8726786421400126,32.58599202496769,1.476971179775059,132
3.483501191305966,-1.872734820116884,32.864544723781215,1.4819015554137276,133
3.4899701994096612,-1.8800362373714223,33.079651096902374,1.4981366198874824,134
3.484801138956006,-1.8730214281226414,32.932141650182686,1.4820775214392872,135
3.47835437960934,-1.8725486136074456,32.755748003791545,1.4771155312812152,136
3.475694933923807,-1.8724613181992062,32.52965474617847,1.4720772783056488,137
3.481431873453954,-1.8659419458758726,32.848065199041,1.472248013656454,138
3.4796060336232353,-1.865786095147701,33.072327061961936,1.4670106672274665,139
3.47822589673296,-1.8654605849037513,32.85096451719535,1.4617672495335379,140
3.4743233868367187,-1.865134613881632,32.57230232995455,1.4566952670489708,141
3.4737305453330443,-1.858515986418667,32.45068444176091,1.451354972758956,142
3.474812723214051,-1.8588972649148483,32.7394359440147,1.451615926257375,143
3.476096426841386,-1.8581969672334215,32.775898242252914,1.4468161332173683,144
3.4686822529487804,-1.8581200056254086,32.5817324044051,1.4467570607768785,145
3.4661964701943586,-1.8577209868352302,32.35021153014993,1.4413797481446793,146
3.468183423895935,-1.8512458354075154,32.28754240914786,1.4362456252208178,147
3.4678606629897453,-1.8514531972432,32.603239183227075,1.4368154153924828,148
3.4662499547181245,-1.8574211435317929,32.61208344144242,1.4362945145860047,149
3.462469269360201,-1.857823928669184,32.26742656599958,1.4418575315878015,150
3.480518309485383,-1.8658259561850365,32.637733704417855,1.4672063484781797,151
3.4723137993738336,-1.8647784241320746,32.665258715232376,1.4518640367848885,152
3.474362108592906,-1.8578958465335809,32.502652632323915,1.4471379752748499,153
3.4722823212388754,-1.851194762921303,32.446842086875606,1.441790586562399,154
3.4701761898320465,-1.8509042611451945,32.39361892904713,1.431630947911111,155
3.4635011119445216,-1.8508582746706244,32.417221778010834,1.4318084249673686,156
3.467453100453348,-1.8504182940365097,32.40094040453025,1.4262562585106868,157
3.4675864728547836,-1.843689287692697,32.36314241861483,1.4260877528924913,158
3.462182535852444,-1.8498733070449755,32.382600705235255,1.4212633510031694,159
3.465962999117946,-1.843287720729204,32.4323818014572,1.4163272748795108,160
3.4601727514874407,-1.8494580225090995,32.4886182994049,1.4165781829175994,161
3.464226115253961,-1.8426221358637018,32.524062377970175,1.4108401729425177,162
